Country Name,Country Code,Year,"Personal remittances, received (% of GDP)","Unemployment, total (% of total labor force)",GDP (current US$)_x,GDP growth (annual %)_x,GDP (current US$)_y,GDP growth (annual %)_y
Post-demographic dividend,PST,2007,0.23835967,5.526916109,4.10441E+13,2.540816512,4.10441E+13,2.540816512
French Polynesia,PYF,2007,10.3867536,11.74,6631156411,1.704975638,6631156411,1.704975638
Qatar,QAT,2007,0,0.52,79712087912,17.98565682,79712087912,17.98565682
Romania,ROU,2007,0.93034752,6.41,1.74589E+11,7.233807744,1.74589E+11,7.233807744
Russian Federation,RUS,2007,0.359030359,6,1.2997E+12,8.499977768,1.2997E+12,8.499977768
Rwanda,RWA,2007,0,11.916,4070391531,7.633280267,4070391531,7.633280267
South Asia,SAS,2007,3.591972418,7.316339886,1.50416E+12,7.233029808,1.50416E+12,7.233029808
Saudi Arabia,SAU,2007,0.029682014,5.73,4.15965E+11,1.847130255,4.15965E+11,1.847130255
Sudan,SDN,2007,1.681878195,14.843,59440139775,5.735274237,59440139775,5.735274237
Senegal,SEN,2007,8.527636069,10.073,13994218399,2.827119201,13994218399,2.827119201
Singapore,SGP,2007,0,3.9,1.80942E+11,9.021519513,1.80942E+11,9.021519513
Solomon Islands,SLB,2007,1.816915223,1.886,695295347.6,3.639672429,695295347.6,3.639672429
Sierra Leone,SLE,2007,1.973680224,3.787,2126679686,7.976565334,2126679686,7.976565334
El Salvador,SLV,2007,21.80287154,6.41,17011750000,1.858478241,17011750000,1.858478241
San Marino,SMR,2007,0,,2185874624,7.109322602,2185874624,7.109322602
Somalia,SOM,2007,,19.174,,,,
Serbia,SRB,2007,8.719293837,18.06,43170990616,6.439525554,43170990616,6.439525554
Sub-Saharan Africa (excluding high income),SSA,2007,2.369786787,5.474596653,1.12629E+12,6.133484068,1.12629E+12,6.133484068
South Sudan,SSD,2007,,12.133,,,,
Sub-Saharan Africa,SSF,2007,2.367876645,5.474596653,1.12737E+12,6.136014531,1.12737E+12,6.136014531
Small states,SST,2007,2.038128066,9.211575437,3.32461E+11,8.168052927,3.32461E+11,8.168052927
Sao Tome and Principe,STP,2007,1.340959649,16.315,149146918.9,3.641471852,149146918.9,3.641471852
Suriname,SUR,2007,0.095347972,9.031,2936612022,5.111487778,2936612022,5.111487778
Slovak Republic,SVK,2007,1.919403501,11.14,86563986799,10.83202881,86563986799,10.83202881
Slovenia,SVN,2007,0.666163392,4.82,48067401207,6.980160755,48067401207,6.980160755
Sweden,SWE,2007,0.652503612,6.16,4.91255E+11,3.439221776,4.91255E+11,3.439221776
Eswatini,SWZ,2007,2.7417622,28.24,3469381231,4.435375577,3469381231,4.435375577
Sint Maarten (Dutch part),SXM,2007,,,,,,
Seychelles,SYC,2007,0.442586475,,1077308888,8.876066456,1077308888,8.876066456
Syrian Arab Republic,SYR,2007,0.572372286,8.42,1.8003E+11,5.674591777,1.8003E+11,5.674591777
Turks and Caicos Islands,TCA,2007,0,,773489700,,773489700,
Chad,TCD,2007,,0.924,8650137735,3.271499579,8650137735,3.271499579
East Asia & Pacific (IDA & IBRD countries),TEA,2007,0.841082085,4.368078062,4.72146E+12,12.48836235,4.72146E+12,12.48836235
Europe & Central Asia (IDA & IBRD countries),TEC,2007,1.504965601,7.501797367,3.17226E+12,7.624537563,3.17226E+12,7.624537563
Togo,TGO,2007,7.871840045,3.815,3618281293,-1.175120391,3618281293,-1.175120391
Thailand,THA,2007,0.621751609,1.18,2.62943E+11,5.435151691,2.62943E+11,5.435151691
Tajikistan,TJK,2007,40.69601079,12.365,3719524181,7.800000119,3719524181,7.800000119
Turkmenistan,TKM,2007,0,5.739,12664165103,11.05929947,12664165103,11.05929947
Latin America & the Caribbean (IDA & IBRD countries),TLA,2007,1.643425804,7.237989329,3.77323E+12,5.471041781,3.77323E+12,5.471041781
Timor-Leste,TLS,2007,1.924275313,3.353,542795400,10.26241984,542795400,10.26241984
Middle East & North Africa (IDA & IBRD countries),TMN,2007,3.492284236,10.50513735,1.1425E+12,6.110294173,1.1425E+12,6.110294173
Tonga,TON,2007,27.40233388,1.183,298519087.7,0.271095291,298519087.7,0.271095291
South Asia (IDA & IBRD),TSA,2007,3.591972418,7.316339886,1.50416E+12,7.233029808,1.50416E+12,7.233029808
Sub-Saharan Africa (IDA & IBRD countries),TSS,2007,2.367876645,5.474596653,1.12737E+12,6.136014531,1.12737E+12,6.136014531
Trinidad and Tobago,TTO,2007,0.505507442,5.54,21641620050,4.754209701,21641620050,4.754209701
Tunisia,TUN,2007,4.40894825,12.36,38915343743,6.709520975,38915343743,6.709520975
Turkiye,TUR,2007,0.307637584,8.87,6.81321E+11,5.043507932,6.81321E+11,5.043507932
Tuvalu,TUV,2007,19.70028915,,28450156.79,7.142857143,28450156.79,7.142857143
Tanzania,TZA,2007,0.116562596,3.024,21843529025,6.768535202,21843529025,6.768535202
Uganda,UGA,2007,3.793904045,2.724,11902564497,8.412425965,11902564497,8.412425965
Ukraine,UKR,2007,3.556688404,6.35,1.48734E+11,8.215844452,1.48734E+11,8.215844452
Upper middle income,UMC,2007,0.908604689,5.663353256,1.06357E+13,9.489144958,1.06357E+13,9.489144958
Uruguay,URY,2007,0.405399278,9.4,23797773024,6.541510845,23797773024,6.541510845
United States,USA,2007,0.036057193,4.62,1.44742E+13,2.010507552,1.44742E+13,2.010507552
Uzbekistan,UZB,2007,7.659298398,4.99,22311393928,9.473005305,22311393928,9.473005305
St. Vincent and the Grenadines,VCT,2007,4.045082527,19.071,713596666.7,3.322968598,713596666.7,3.322968598
"Venezuela, RB",VEN,2007,0.065548433,7.28,2.30364E+11,8.753578808,2.30364E+11,8.753578808
British Virgin Islands,VGB,2007,,,,,,
Virgin Islands (U.S.),VIR,2007,,10.024,4784000000,4.010594022,4784000000,4.010594022
Viet Nam,VNM,2007,7.98300828,2.03,77414425532,7.129504484,77414425532,7.129504484
Vanuatu,VUT,2007,1.073442882,1.799,516392922.5,2.875892288,516392922.5,2.875892288
World,WLD,2007,0.613208891,5.85084689,5.83611E+13,4.381495564,5.83611E+13,4.381495564
Samoa,WSM,2007,16.85116676,5.359,573548459.8,0.48598255,573548459.8,0.48598255
Kosovo,XKX,2007,,,,,,
"Yemen, Rep.",YEM,2007,6.103868412,12.498,21650532264,3.338427956,21650532264,3.338427956
South Africa,ZAF,2007,0.23788821,19.543,3.33077E+11,5.360474054,3.33077E+11,5.360474054
Zambia,ZMB,2007,0.421855142,10.576,14056957976,8.352436244,14056957976,8.352436244
Zimbabwe,ZWE,2007,0,4.848,5291950100,-3.653326835,5291950100,-3.653326835
Aruba,ABW,2008,0.237767734,,2843016760,1.833430856,2843016760,1.833430856
Africa Eastern and Southern,AFE,2008,0.798703515,6.232560527,7.10536E+11,4.312488826,7.10536E+11,4.312488826
Afghanistan,AFG,2008,0.873584804,8.022,10249770319,3.924983822,10249770319,3.924983822
Africa Western and Central,AFW,2008,4.255979609,4.16744299,5.67791E+11,6.280311226,5.67791E+11,6.280311226
Angola,AGO,2008,0.092709778,3.791,88538664888,11.17,88538664888,11.17
Albania,ALB,2008,14.48280768,13.06,12881352878,7.50004143,12881352878,7.50004143
Andorra,AND,2008,,,4085781939,-5.559186369,4085781939,-5.559186369
Arab World,ARB,2008,1.766442151,9.698519064,2.26303E+12,5.548394024,2.26303E+12,5.548394024
United Arab Emirates,ARE,2008,,2.721,3.15475E+11,3.191836276,3.15475E+11,3.191836276
Argentina,ARG,2008,0.195029381,7.84,3.61558E+11,4.057233103,3.61558E+11,4.057233103
Armenia,ARM,2008,16.32704919,9.997,11662040704,6.9,11662040704,6.9
American Samoa,ASM,2008,,,560000000,-2.657342657,560000000,-2.657342657
Antigua and Barbuda,ATG,2008,1.593232221,,1370070370,-0.014340652,1370070370,-0.014340652
Australia,AUS,2008,0.144552925,4.23,1.05569E+12,3.568270032,1.05569E+12,3.568270032
Austria,AUT,2008,0.738292895,4.13,4.32052E+11,1.460423676,4.32052E+11,1.460423676
Azerbaijan,AZE,2008,3.108057339,5.86,48851318826,10.75897806,48851318826,10.75897806
Burundi,BDI,2008,0.226153095,1.63,1611835857,4.861716367,1611835857,4.861716367
Belgium,BEL,2008,2.025613622,6.98,5.17328E+11,0.446928735,5.17328E+11,0.446928735
Benin,BEN,2008,2.123711151,0.935,9787734517,4.896577084,9787734517,4.896577084
Burkina Faso,BFA,2008,1.05531211,3.406,9451435481,5.799991741,9451435481,5.799991741
Bangladesh,BGD,2008,9.757161286,4.548,91631278239,6.013789759,91631278239,6.013789759
Bulgaria,BGR,2008,3.52170661,5.61,54480697770,6.116017964,54480697770,6.116017964
Bahrain,BHR,2008,,1.11,25710904255,6.245010775,25710904255,6.245010775
"Bahamas, The",BHS,2008,,8.18,10526000000,-2.323507236,10526000000,-2.323507236
Bosnia and Herzegovina,BIH,2008,14.21907677,23.41,19112801197,5.443831035,19112801197,5.443831035
Belarus,BLR,2008,0.960130195,7.027,60752177439,10.19999944,60752177439,10.19999944
Belize,BLZ,2008,4.423886831,8.18,1729000000,-1.519916143,1729000000,-1.519916143
Bermuda,BMU,2008,19.925213,,6980000000,-1.865955826,6980000000,-1.865955826
Bolivia,BOL,2008,6.805203298,2.6,16674276979,6.148497875,16674276979,6.148497875
Brazil,BRA,2008,0.214793373,8.27,1.69586E+12,5.094195447,1.69586E+12,5.094195447
Barbados,BRB,2008,2.114153277,8.12,4784925100,0.640098144,4784925100,0.640098144
Brunei Darussalam,BRN,2008,,6.288,14393437610,-1.939714638,14393437610,-1.939714638
Bhutan,BTN,2008,0.289045776,3.746,1227809261,4.799460612,1227809261,4.799460612
Botswana,BWA,2008,0.436342785,16.59,10730828592,3.252072958,10730828592,3.252072958
Central African Republic,CAF,2008,,5.206,1993407887,2.054130962,1993407887,2.054130962
Canada,CAN,2008,0.083671656,6.14,1.55299E+12,1.004289199,1.55299E+12,1.004289199
Central Europe and the Baltics,CEB,2008,1.778895042,6.607053627,1.53054E+12,3.934401006,1.53054E+12,3.934401006
Switzerland,CHE,2008,0.39041677,3.35,5.67273E+11,2.807983632,5.67273E+11,2.807983632
Channel Islands,CHI,2008,,5.75,,,,
Chile,CHL,2008,0,9.29,1.79663E+11,3.789392806,1.79663E+11,3.789392806
China,CHN,2008,0.198865415,4.59,4.59434E+12,9.65067892,4.59434E+12,9.65067892
Cote d'Ivoire,CIV,2008,0.58606724,6.356,34078240260,4.782665981,34078240260,4.782665981
Cameroon,CMR,2008,0.586936875,3.418,27715142006,2.847677889,27715142006,2.847677889
"Congo, Dem. Rep.",COD,2008,0.074285511,3.551,19788515579,6.225894269,19788515579,6.225894269
"Congo, Rep.",COG,2008,0.186418473,19.975,11649857662,6.306375956,11649857662,6.306375956
Colombia,COL,2008,1.99042005,10.52,2.42504E+11,3.283446186,2.42504E+11,3.283446186
Comoros,COM,2008,11.06584746,5.972,915659107.8,3.964611189,915659107.8,3.964611189
Cabo Verde,CPV,2008,7.911530765,10.743,1959620653,7.039011296,1959620653,7.039011296
Costa Rica,CRI,2008,1.963423849,4.78,30801744881,4.738174878,30801744881,4.738174878
Caribbean small states,CSS,2008,4.769664557,7.372989859,70781391356,1.201884096,70781391356,1.201884096
Cuba,CUB,2008,,1.58,56302129630,4.116828042,56302129630,4.116828042
Curacao,CUW,2008,,,,2.18804308,,2.18804308
Cayman Islands,CYM,2008,0,,4585948969,-0.357401373,4585948969,-0.357401373
Cyprus,CYP,2008,3.406833649,3.65,27844698989,3.646811991,27844698989,3.646811991
Czechia,CZE,2008,0.479038194,4.39,2.36817E+11,2.686411951,2.36817E+11,2.686411951
Germany,DEU,2008,0.293001735,7.52,3.74526E+12,0.959879134,3.74526E+12,0.959879134
Djibouti,DJI,2008,3.03555941,27.455,999105339.3,,999105339.3,
Dominica,DMA,2008,4.951305866,,458188888.9,7.121057986,458188888.9,7.121057986
Denmark,DNK,2008,0.297630726,3.68,3.53359E+11,-0.512016745,3.53359E+11,-0.512016745
Dominican Republic,DOM,2008,7.492321447,4.76,48122601590,3.209504262,48122601590,3.209504262
Algeria,DZA,2008,0.060603195,11.33,1.71001E+11,2.4,1.71001E+11,2.4
East Asia & Pacific (excluding high income),EAP,2008,0.766131857,4.435093615,5.97843E+12,8.619582925,5.97843E+12,8.619582925
Early-demographic dividend,EAR,2008,2.444937876,7.003970051,7.52422E+12,3.494605963,7.52422E+12,3.494605963
East Asia & Pacific,EAS,2008,0.422244406,4.37309693,1.42109E+13,4.386753402,1.42109E+13,4.386753402
Europe & Central Asia (excluding high income),ECA,2008,1.317310961,7.314093293,3.11039E+12,4.2329535,3.11039E+12,4.2329535
Europe & Central Asia,ECS,2008,0.615903789,7.069239004,2.33654E+13,1.026671941,2.33654E+13,1.026671941
Ecuador,ECU,2008,5.000811784,3.92,61762635000,6.3571306,61762635000,6.3571306
"Egypt, Arab Rep.",EGY,2008,5.339698492,8.517,1.62818E+11,7.156283566,1.62818E+11,7.156283566
Euro area,EMU,2008,0.492294024,7.479709863,1.41583E+13,0.416671775,1.41583E+13,0.416671775
Eritrea,ERI,2008,,5.596,1380188800,-9.783030018,1380188800,-9.783030018
Spain,ESP,2008,0.112777478,11.25,1.63186E+12,0.887067046,1.63186E+12,0.887067046
Estonia,EST,2008,1.710355497,5.45,24341678629,-5.132000958,24341678629,-5.132000958
Ethiopia,ETH,2008,1.428667802,2.408,27066912635,10.78852169,27066912635,10.78852169
European Union,EUU,2008,0.587543339,7.201691349,1.62952E+13,0.640739252,1.62952E+13,0.640739252
Fragile and conflict affected situations,FCS,2008,2.629440491,5.059833868,1.63623E+12,5.034827138,1.63623E+12,5.034827138
Finland,FIN,2008,0.335713739,6.37,2.85716E+11,0.783995061,2.85716E+11,0.783995061
Fiji,FJI,2008,4.163201807,4.166,3523185920,1.03279422,3523185920,1.03279422
France,FRA,2008,0.685447572,7.06,2.9303E+12,0.25494596,2.9303E+12,0.25494596
Faroe Islands,FRO,2008,5.485001122,,2489873331,,2489873331,
"Micronesia, Fed. Sts.",FSM,2008,0,,263145100,-2.408492587,263145100,-2.408492587
Gabon,GAB,2008,0.132641484,19.19,15571348329,-3.308430649,15571348329,-3.308430649
United Kingdom,GBR,2008,0.204493435,5.62,2.93168E+12,-0.154344315,2.93168E+12,-0.154344315
Georgia,GEO,2008,8.323634058,17.87,12795147992,2.418571659,12795147992,2.418571659
Ghana,GHA,2008,0.439705076,4.975,28679383241,9.149798938,28679383241,9.149798938
Gibraltar,GIB,2008,,,,,,
Guinea,GIN,2008,0.883377615,4.739,6964179188,4.133016159,6964179188,4.133016159
"Gambia, The",GMB,2008,4.149886687,9.056,1561766956,6.255905534,1561766956,6.255905534
Guinea-Bissau,GNB,2008,5.69720539,3.095,868154627.9,3.203567307,868154627.9,3.203567307
Equatorial Guinea,GNQ,2008,,7.942,19749893536,17.79910913,19749893536,17.79910913
Greece,GRC,2008,0.754920165,7.76,3.55909E+11,-0.335172342,3.55909E+11,-0.335172342
Grenada,GRD,2008,3.492876688,,825976037,0.947542625,825976037,0.947542625
Greenland,GRL,2008,,,2499092396,6.166132702,2499092396,6.166132702
Guatemala,GTM,2008,11.49407639,3.314,38503718527,3.293524,38503718527,3.293524
Guam,GUM,2008,,8.712,4658000000,2.034587996,4658000000,2.034587996
Guyana,GUY,2008,9.053852721,11.301,3025187428,1.755223496,3025187428,1.755223496
High income,HIC,2008,0.274220851,5.867816626,4.66239E+13,0.549085922,4.66239E+13,0.549085922
"Hong Kong SAR, China",HKG,2008,0.162052758,3.56,2.19279E+11,2.127851362,2.19279E+11,2.127851362
Honduras,HND,2008,20.32415118,3.16,13881731631,4.23160011,13881731631,4.23160011
Heavily indebted poor countries (HIPC),HPC,2008,2.941607958,4.642867769,4.69266E+11,5.50197216,4.69266E+11,5.50197216
Croatia,HRV,2008,3.665835623,8.53,68342061762,2.001864021,68342061762,2.001864021
Haiti,HTI,2008,13.1290987,16.298,10432962725,2.658032308,10432962725,2.658032308
Hungary,HUN,2008,0.828800087,7.82,1.58326E+11,1.003943029,1.58326E+11,1.003943029
IBRD only,IBD,2008,1.39702871,6.34524661,1.70002E+13,5.938716804,1.70002E+13,5.938716804
IDA & IBRD total,IBT,2008,1.646874302,5.912340439,1.85213E+13,5.866167483,1.85213E+13,5.866167483
IDA total,IDA,2008,4.398634178,4.127122351,1.52148E+12,5.032806555,1.52148E+12,5.032806555
IDA blend,IDB,2008,4.86792474,2.738527603,6.40036E+11,4.126156383,6.40036E+11,4.126156383
Indonesia,IDN,2008,1.3315993,7.21,5.10229E+11,6.0137036,5.10229E+11,6.0137036
IDA only,IDX,2008,4.051097457,4.753774153,8.8188E+11,5.831826684,8.8188E+11,5.831826684
Isle of Man,IMN,2008,,,5928788781,4.900001001,5928788781,4.900001001
India,IND,2008,4.168611159,8.354,1.1989E+12,3.08669806,1.1989E+12,3.08669806
Not classified,INX,2008,,,,,,
Ireland,IRL,2008,0.229945021,6.77,2.75447E+11,-4.484070492,2.75447E+11,-4.484070492
"Iran, Islamic Rep.",IRN,2008,,10.63,4.12336E+11,0.250856553,4.12336E+11,0.250856553
Iraq,IRQ,2008,0.053869472,8.48,1.31614E+11,8.228107104,1.31614E+11,8.228107104
Iceland,ISL,2008,0.664629347,2.95,18074619562,2.209496419,18074619562,2.209496419
Israel,ISR,2008,0.2849502,7.7,2.2053E+11,3.251163361,2.2053E+11,3.251163361
Italy,ITA,2008,0.305349329,6.72,2.40866E+12,-0.962012841,2.40866E+12,-0.962012841
Jamaica,JAM,2008,15.73073419,6.67,13709401444,-0.811736703,13709401444,-0.811736703
Jordan,JOR,2008,15.49142536,12.7,22658730357,7.220386373,22658730357,7.220386373
Japan,JPN,2008,0.033923785,4,5.10668E+12,-1.224289001,5.10668E+12,-1.224289001
Kazakhstan,KAZ,2008,0.094101465,6.63,1.33442E+11,3.3,1.33442E+11,3.3
Kenya,KEN,2008,1.859073641,2.976,35895153328,0.232282745,35895153328,0.232282745
Kyrgyz Republic,KGZ,2008,23.79926928,2.77,5139958956,8.40161606,5139958956,8.40161606
Cambodia,KHM,2008,1.815297121,0.82,10351914178,6.691577475,10351914178,6.691577475
Kiribati,KIR,2008,10.19001291,,141045173.6,-2.091436758,141045173.6,-2.091436758
St. Kitts and Nevis,KNA,2008,5.156189931,,777691333.3,11.17852797,777691333.3,11.17852797
"Korea, Rep.",KOR,2008,0.666269443,2.96,1.04734E+12,3.012984873,1.04734E+12,3.012984873
Kuwait,KWT,2008,0,1.75,1.4738E+11,2.479756943,1.4738E+11,2.479756943
Latin America & Caribbean (excluding high income),LAC,2008,1.621005679,6.703517136,3.88046E+12,3.843104669,3.88046E+12,3.843104669
Lao PDR,LAO,2008,0.326353047,0.965,5446434032,7.824902763,5446434032,7.824902763
Lebanon,LBN,2008,24.65953737,7.672,29118916106,9.069128269,29118916106,9.069128269
Liberia,LBR,2008,3.367452583,2.249,1726000000,7.145691128,1726000000,7.145691128
Libya,LBY,2008,0,19.428,86710739535,-0.162048239,86710739535,-0.162048239
St. Lucia,LCA,2008,2.010390858,12.72,1437731111,4.94932194,1437731111,4.94932194
Latin America & Caribbean,LCN,2008,1.428053628,6.786551754,4.5913E+12,3.731982347,4.5913E+12,3.731982347
Least developed countries: UN classification,LDC,2008,3.719398424,4.511322568,6.03523E+11,6.340054272,6.03523E+11,6.340054272
Low income,LIC,2008,1.516593931,4.791350004,5.12642E+11,5.351669056,5.12642E+11,5.351669056
Liechtenstein,LIE,2008,,,5081479840,1.798088478,5081479840,1.798088478
Sri Lanka,LKA,2008,7.183063505,5.22,40713826321,5.950088145,40713826321,5.950088145
Lower middle income,LMC,2008,5.094914617,6.328595107,3.74133E+12,4.016630958,3.74133E+12,4.016630958
Low & middle income,LMY,2008,1.683614487,5.868116028,1.7193E+13,5.893085276,1.7193E+13,5.893085276
Lesotho,LSO,2008,32.59283617,16.882,1766820422,5.522028201,1766820422,5.522028201
Late-demographic dividend,LTE,2008,0.814651795,5.115542586,1.16633E+13,6.923920301,1.16633E+13,6.923920301
Lithuania,LTU,2008,3.274873514,5.83,47797551588,2.614423033,47797551588,2.614423033
Luxembourg,LUX,2008,2.82379044,5.06,58844277702,-0.300176194,58844277702,-0.300176194
Latvia,LVA,2008,5.356207099,7.74,35854274229,-3.249120723,35854274229,-3.249120723
"Macao SAR, China",MAC,2008,0.245393389,3,21027018551,3.391579839,21027018551,3.391579839
St. Martin (French part),MAF,2008,,,,,,
Morocco,MAR,2008,6.77086123,9.57,1.01823E+11,5.68453936,1.01823E+11,5.68453936
Monaco,MCO,2008,,,6502945305,0.666835003,6502945305,0.666835003
Moldova,MDA,2008,31.18207672,3.98,6054824433,7.800000145,6054824433,7.800000145
Madagascar,MDG,2008,2.927626192,3.564,10725137722,6.712632542,10725137722,6.712632542
Maldives,MDV,2008,0.27581986,10.816,2271646188,9.485332661,2271646188,9.485332661
Middle East & North Africa,MEA,2008,1.59301842,9.279601443,2.83041E+12,4.589065701,2.83041E+12,4.589065701
Mexico,MEX,2008,2.346106735,3.87,1.10999E+12,1.143584587,1.10999E+12,1.143584587
Marshall Islands,MHL,2008,15.80118346,,145969100,-7.646424121,145969100,-7.646424121
Middle income,MIC,2008,1.688473737,5.952778538,1.66944E+13,5.903737041,1.66944E+13,5.903737041
North Macedonia,MKD,2008,4.103373557,33.93,9909552356,5.47200139,9909552356,5.47200139
Mali,MLI,2008,4.398431146,1.323,9838403091,4.773145081,9838403091,4.773145081
Malta,MLT,2008,2.909256918,5.98,9090376446,3.825591401,9090376446,3.825591401
Myanmar,MMR,2008,0.23788286,0.682,23013015832,11.07426765,23013015832,11.07426765
Middle East & North Africa (excluding high income),MNA,2008,3.181259367,10.35984474,1.41625E+12,3.723064021,1.41625E+12,3.723064021
Montenegro,MNE,2008,6.557975815,17.15,4545674528,7.222752592,4545674528,7.222752592
Mongolia,MNG,2008,3.994070703,5.56,5623216610,8.900367947,5623216610,8.900367947
Northern Mariana Islands,MNP,2008,,,939000000,-11.06976744,939000000,-11.06976744
Mozambique,MOZ,2008,0.921809295,3.141,12556173243,7.317755324,12556173243,7.317755324
Mauritania,MRT,2008,0,9.948,5206437121,-0.331079195,5206437121,-0.331079195
Mauritius,MUS,2008,0.006343181,7.17,9990356849,5.386962542,9990356849,5.386962542
Malawi,MWI,2008,0.215329557,4.919,7743617352,7.639736399,7743617352,7.639736399
Malaysia,MYS,2008,0.575825002,3.32,2.30812E+11,4.831769889,2.30812E+11,4.831769889
North America,NAC,2008,0.049321966,5.818193251,1.63298E+13,0.190061547,1.63298E+13,0.190061547
Namibia,NAM,2008,0.157577965,22.253,8607431845,2.649812038,8607431845,2.649812038
New Caledonia,NCL,2008,6.001821858,14.611,9067619729,,9067619729,
Niger,NER,2008,1.28953861,1.702,7297600219,7.731414228,7297600219,7.731414228
